key,Remarks,Id,name,type,mirrorModel,volumeRadius,description,modeId,Enter,Die,Normal,Skill01,Skill02,Skill03,Skill04,Skill05,Chartlet,headID,scale,level,attackType,viewRange,moveSpeed,AttackRange,reactionTime,doHurt,hardStraight,life,Attack,physiqueDef,spiritDef,HpCount,AIGroupId,energy,energyReceive,energyPerSecond,energyTrans,energyTransFactor,attackEnergy,beatenEnergy,struckEnergy,drop,qualityId,starLevel,imageName,proportion,weight,copyId,realdevelop,shaderAttri
m_121108_3_3,,m_121108_3_3,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121108,47,0
m_121108_3_4,,m_121108_3_4,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121108,47,0
m_121108_3_5,,m_121108_3_5,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121108,47,0
m_121109_1_1,,m_121109_1_1,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121109,47,0
m_121109_1_2,,m_121109_1_2,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121109,47,0
m_121109_1_3,,m_121109_1_3,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121109,47,0
m_121109_1_4,,m_121109_1_4,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121109,47,0
m_121109_1_5,,m_121109_1_5,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121109,47,0
m_121109_2_1,,m_121109_2_1,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121109,47,0
m_121109_2_2,,m_121109_2_2,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121109,47,0
m_121109_2_3,,m_121109_2_3,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121109,47,0
m_121109_2_4,,m_121109_2_4,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121109,47,0
m_121109_2_5,,m_121109_2_5,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121109,47,0
m_121109_3_1,,m_121109_3_1,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121109,47,0
m_121109_3_2,,m_121109_3_2,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121109,47,0
m_121109_3_3,,m_121109_3_3,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121109,47,0
m_121109_3_4,,m_121109_3_4,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121109,47,0
m_121109_3_5,,m_121109_3_5,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121109,47,0
m_121110_1_1,,m_121110_1_1,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121110,47,0
m_121110_1_2,,m_121110_1_2,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121110,47,0
m_121110_1_3,,m_121110_1_3,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121110,47,0
m_121110_1_4,,m_121110_1_4,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121110,47,0
m_121110_1_5,,m_121110_1_5,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121110,47,0
m_121110_2_1,,m_121110_2_1,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121110,47,0
m_121110_2_2,,m_121110_2_2,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121110,47,0
m_121110_2_3,,m_121110_2_3,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121110,47,0
m_121110_2_4,,m_121110_2_4,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121110,47,0
m_121110_2_5,,m_121110_2_5,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121110,47,0
m_121110_3_1,,m_121110_3_1,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121110,47,0
m_121110_3_2,,m_121110_3_2,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121110,47,0
m_121110_3_3,,m_121110_3_3,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121110,47,0
m_121110_3_4,,m_121110_3_4,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121110,47,0
m_121110_3_5,,m_121110_3_5,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121110,47,0
m_121111_1_1,,m_121111_1_1,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121111,47,0
m_121111_1_2,,m_121111_1_2,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121111,47,0
m_121111_1_3,,m_121111_1_3,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121111,47,0
m_121111_1_4,,m_121111_1_4,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121111,47,0
m_121111_1_5,,m_121111_1_5,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121111,47,0
m_121111_2_1,,m_121111_2_1,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121111,47,0
m_121111_2_2,,m_121111_2_2,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121111,47,0
m_121111_2_3,,m_121111_2_3,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121111,47,0
m_121111_2_4,,m_121111_2_4,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121111,47,0
m_121111_2_5,,m_121111_2_5,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121111,47,0
m_121111_3_1,,m_121111_3_1,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121111,47,0
m_121111_3_2,,m_121111_3_2,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121111,47,0
m_121111_3_3,,m_121111_3_3,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121111,47,0
m_121111_3_4,,m_121111_3_4,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121111,47,0
m_121111_3_5,,m_121111_3_5,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121111,47,0
m_121112_1_1,,m_121112_1_1,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121112,47,0
m_121112_1_2,,m_121112_1_2,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121112,47,0
m_121112_1_3,,m_121112_1_3,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121112,47,0
m_121112_1_4,,m_121112_1_4,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121112,47,0
m_121112_1_5,,m_121112_1_5,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121112,47,0
m_121112_2_1,,m_121112_2_1,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121112,47,0
m_121112_2_2,,m_121112_2_2,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121112,47,0
m_121112_2_3,,m_121112_2_3,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121112,47,0
m_121112_2_4,,m_121112_2_4,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121112,47,0
m_121112_2_5,,m_121112_2_5,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121112,47,0
m_121112_3_1,,m_121112_3_1,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121112,47,0
m_121112_3_2,,m_121112_3_2,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121112,47,0
m_121112_3_3,,m_121112_3_3,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121112,47,0
m_121112_3_4,,m_121112_3_4,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121112,47,0
m_121112_3_5,,m_121112_3_5,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_47,,,,,,,,1,47,,32,5.5,12,0.3,0.02,0.5,54627,4181,1348,1097,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121112,47,0
m_121201_1_1,,m_121201_1_1,机械哨兵,,1,1,前排输出，攻击力强，由神力结晶驱动的战争机器,300001,,,30000100_48,30000101_48,,,,,,,1,48,,32,5.5,4,0.3,0.02,0.5,100753,3502,1694,1378,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_JiXieShaoBing,,,121201,48,0
m_121201_1_2,,m_121201_1_2,鲲鹏,,1,1,后排输出，蜉蝣于天地间的生灵，其首领能化为巨鸟,300016,,,30001600_48,,,,,,,,1.3,48,,32,5.5,12,0.3,0.02,0.5,53874,5335,903,1149,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_KunPeng,,,121201,48,0
m_121201_1_3,,m_121201_1_3,食人花,,1,1,后排输出，可怕的花精灵，喜欢食肉,300015,,,30001500_48,,,,,,,,1,48,,32,5.5,12,0.3,0.02,0.5,55274,5157,948,1206,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_300015,,,121201,48,0
m_121201_1_4,,m_121201_1_4,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_48,,,,,,,,1,48,,32,5.5,12,0.3,0.02,0.5,55974,4378,1412,1149,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121201,48,0
m_121201_1_5,,m_121201_1_5,碧翠仙子,,1,1,后排治疗，远古精灵，居住在森林间，不喜欢喧闹,300053,,,30005300_48,,,,,,,,1,48,,32,5.5,12,0.3,0.02,0.5,55974,4378,1412,1149,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_BiCuiXianZi,,,121201,48,0
m_121201_2_1,,m_121201_2_1,机械哨兵,,1,1,前排输出，攻击力强，由神力结晶驱动的战争机器,300001,,,30000100_48,30000101_48,,,,,,,1,48,,32,5.5,4,0.3,0.02,0.5,100753,3502,1694,1378,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_JiXieShaoBing,,,121201,48,0
m_121201_2_2,,m_121201_2_2,蛮族兽人,,1,1,妖族战士，凶狠残忍，充满力量,300003,,,30000300_48,,,,,,,,1,48,,32,5.5,4,0.3,0.02,0.5,55974,4446,1129,1436,1,,1000,100,5,1,0|20|8|20|40|8|40|60|8|60|80|8|80|100|8,94,,300,,8,3,Hero_head/head_ManZuShouRen,,,121201,48,0
